第一申请人,year,quantum_patent_count,quantum_score_sum,quantum_score_mean,main_categories,chain_positions,matched_terms,high_related_count,medium_related_count,low_related_count,timefreq_candidate_count
广西民族大学,2019,1,11,11.0,量子通信与安全,量子通信与安全,entanglement；量子态；量子纠缠；量子通信,1,0,0,0
广西特色作物研究院,2022,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
广西电网有限责任公司桂林供电局,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1
广西科学院,2019,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
库奥克斯有限公司,2021,1,10,10.0,量子通信与安全,量子通信与安全,量子网络；量子计算,1,0,0,0
康宁股份有限公司,2019,1,7,7.0,量子通信与安全,量子通信与安全,lasers；激光器；稀土金属；量子中继；量子中继器,0,1,0,0
康宁股份有限公司,2020,2,27,13.5,量子通信与安全,量子通信与安全,entanglement；量子中继；量子中继器；量子密钥；量子比特；量子通信,2,0,0,0
廊坊易砚领创科技有限公司,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1
建信金融科技有限责任公司,2020,2,8,4.0,量子计算,量子软件/算法/模拟,量子算法,0,0,2,0
建信金融科技有限责任公司,2022,1,5,5.0,量子通信与安全,量子通信与安全,后量子加密；抗量子加密；抗量子攻击,0,1,0,0
微观纪元(合肥)量子科技有限公司,2023,2,10,5.0,量子计算,量子计算系统,qubits；量子比特,0,2,0,0
微软技术许可有限责任公司,2019,3,30,10.0,量子计算；量子计算硬件,量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟,qubits；拓扑量子计算；量子优化；量子机器学习；量子算法；量子计算；量子计算机,2,1,0,0
德国尤里希研究中心,2021,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0
德清阿尔法创新研究院,2021,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0
忻州师范学院,2019,2,18,9.0,量子通信与安全,量子通信与安全,laser；光调制器；单光子探测器；激光器；量子通信,0,2,0,0
忻州师范学院,2020,1,9,9.0,量子通信与安全,量子通信与安全,laser；单光子探测器；激光器；量子通信,0,1,0,0
成都世源频控技术股份有限公司,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1
成都佳华物链云科技有限公司,2021,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
成都信息工程大学,2019,17,167,9.823529411764707,量子传感；量子计算；量子通信与安全,其他量子相关/待复核；量子计算系统；量子通信与安全,QKD；entanglement；量子保密通信；量子信息；量子密钥；量子密钥分发；量子密钥分配；量子态；量子技术；量子比特；量子纠缠；量子网络；量子通信；量子门,10,7,0,0
成都信息工程大学,2020,5,42,8.4,量子通信与安全,量子通信与安全,entanglement；量子密钥；量子密钥分发；量子态；量子比特；量子纠缠；量子通信,3,2,0,0
成都信息工程大学,2021,4,33,8.25,量子传感；量子通信与安全,其他量子相关/待复核；量子通信与安全,量子信息；量子密钥；量子态；量子通信,2,2,0,0
成都信息工程大学,2022,2,26,13.0,量子通信与安全,量子通信与安全,entanglement；量子密钥；量子密钥分发；量子纠缠；量子计算；量子计算机；量子通信,2,0,0,0
成都信息工程大学,2023,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0
成都同相科技有限公司,2019,1,10,10.0,量子传感,量子计量/时间频率/PNT候选,原子钟；量子计算；量子计算机,1,0,0,0
成都天奥电子股份有限公司,2019,2,16,8.0,量子传感,量子传感器/精密测量；量子计量/时间频率/PNT候选,冷原子钟；原子钟；磁光阱；超高真空；铷原子钟,0,1,0,1
成都天奥电子股份有限公司,2020,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,冷原子钟；原子钟,0,0,0,1
成都天奥电子股份有限公司,2021,3,9,3.0,量子传感,量子计量/时间频率/PNT候选,光钟；原子钟,0,0,0,3
成都天奥电子股份有限公司,2022,2,6,3.0,量子传感,量子计量/时间频率/PNT候选,光纤频率传递；光钟；原子钟,0,0,0,2
成都洋湃科技有限公司,2022,1,5,5.0,量子传感,量子传感器/精密测量,量子测量,0,1,0,0
成都理工大学,2021,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0
成都理工大学,2022,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0
成都第三象限未来科技有限公司,2021,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态,0,0,1,0
成都西科微波通讯有限公司,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1
成都诺森医学检验有限公司,2023,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0
成都量子时频科技有限公司,2023,3,9,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；铷原子钟,0,0,0,3
成都量安区块链科技有限公司,2019,1,15,15.0,量子通信与安全,量子通信与安全,量子密钥；量子网络；量子通信,1,0,0,0
成都量安区块链科技有限公司,2020,7,105,15.0,量子通信与安全,量子通信与安全,QKD；量子中继；量子传感；量子密钥；量子密钥分发；量子网络；量子通信,6,1,0,0
成都量安区块链科技有限公司,2021,6,85,14.166666666666666,量子通信与安全,量子通信与安全,QKD；量子中继；量子传感；量子密钥；量子密钥分发；量子网络；量子通信,5,1,0,0
成都量安区块链科技有限公司,2022,1,5,5.0,量子通信与安全,量子通信与安全,QKD；量子密钥,0,1,0,0
成都金诺信高科技有限公司,2023,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1
成都零光量子科技有限公司,2019,6,65,10.833333333333334,量子通信与安全,量子通信与安全,QKD；量子密钥；量子密钥分发；量子网络；量子通信,5,1,0,0
扬州大学,2021,2,10,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,2,0,0
探索数据科技(深圳)有限公司,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1
支付宝(杭州)信息技术有限公司,2021,2,15,7.5,量子基础概念；量子计算,其他量子相关/待复核；量子计算系统,entanglement；叠加态；量子态；量子计算,1,0,1,0
数字兵符(福州)科技有限公司,2021,2,10,5.0,量子计算,量子计算系统,量子计算,0,2,0,0
数据翼股份有限公司,2020,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
新华三信息安全技术有限公司,2021,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0
无锡中金鼎讯信通科技股份有限公司,2019,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0
无锡太湖学院,2020,1,6,6.0,量子通信与安全,量子通信与安全,laser；激光器；量子密钥；量子密钥分发,0,1,0,0
无锡睿勤科技有限公司,2020,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态,0,0,1,0
无锡量子感知技术有限公司,2023,1,5,5.0,量子传感,量子传感器/精密测量,NV色心,0,1,0,0
日内瓦大学,2019,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分配,0,1,0,0
日晷科技(上海)有限公司,2022,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0
日本电气株式会社,2019,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,1,0,0
日本航空电子工业株式会社,2021,1,6,6.0,量子传感,量子传感器/精密测量,laser；原子干涉；原子干涉仪,0,1,0,0
昆山禾信质谱技术有限公司,2019,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
昆山聂尔精密仪器有限公司,2020,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
昆明理工大学,2020,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态,0,0,1,0
易迅通科技有限公司,2021,1,5,5.0,量子通信与安全,量子通信与安全,量子通信,0,1,0,0
易迅通科技有限公司,2022,1,15,15.0,量子通信与安全,量子通信与安全,QKD；量子保密通信；量子信息；量子密钥；量子密钥分发,1,0,0,0
易迅通科技有限公司,2023,5,48,9.6,量子通信与安全,量子通信与安全,fidelity；laser；保真度；单光子探测器；激光器；量子保密通信；量子信息；量子密钥；量子密钥分发；量子态,3,2,0,0
星汉时空科技(北京)有限公司,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；频率驾驭,0,0,0,1
星汉时空科技(长沙)有限公司,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1
晋商博创(北京)科技有限公司,2020,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
晨越建设项目管理集团股份有限公司,2022,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
晨越建设项目管理集团股份有限公司,2023,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0
普天信息技术有限公司,2020,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0
普林斯顿大学,2020,1,20,20.0,量子通信与安全,量子通信与安全,量子中继；量子中继器；量子传感；量子信息；量子密钥；量子密钥分配,1,0,0,0
普莱克斯技术有限公司,2019,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0
智慧谷(厦门)物联科技有限公司,2020,1,9,9.0,量子计算,量子软件/算法/模拟,量子算法；量子计算,1,0,0,0
暗链科技(深圳)有限公司,2023,1,4,4.0,量子计算,量子软件/算法/模拟,量子算法,0,0,1,0
暨南大学,2019,2,14,7.0,量子基础概念；量子通信与安全,其他量子相关/待复核；量子通信与安全,QKD；量子密钥；量子密钥分发；量子态；量子比特,1,0,1,0
暨南大学,2020,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,1,0,0
暨南大学,2021,5,28,5.6,量子传感；量子计算,其他量子相关/待复核；量子计算系统；量子软件/算法/模拟,Shor算法；entanglement；superposition；量子信息；量子叠加；量子线路；量子计算；量子门,1,3,1,0
曲阜师范大学,2022,2,15,7.5,量子传感；量子计算,量子传感器/精密测量；量子计算系统,量子传感；量子传感器；量子科技；量子计算；量子计算机,1,1,0,0
本源科仪(成都)科技有限公司,2022,3,15,5.0,量子计算,量子计算系统,量子比特,0,3,0,0
本源科仪(成都)科技有限公司,2023,1,5,5.0,量子计算,量子计算系统,量子芯片,0,1,0,0
本源量子计算科技(合肥)股份有限公司,2023,14,84,6.0,量子计算；量子计算硬件,量子计算硬件/量子芯片；量子计算系统,qubit；超导量子芯片；量子处理器；量子态；量子机器学习；量子比特；量子线路；量子芯片；量子计算；量子计算机,3,9,2,0
本田技研工业株式会社,2020,4,20,5.0,量子传感,量子传感器/精密测量,MOT,0,4,0,0
本田技研工业株式会社,2021,6,30,5.0,量子传感,量子传感器/精密测量,MOT,0,6,0,0
本田技研工业株式会社,2022,3,15,5.0,量子传感,量子传感器/精密测量,MOT,0,3,0,0
材料科学姑苏实验室,2021,2,15,7.5,量子计算；量子计算硬件,量子计算硬件/量子芯片；量子计算系统,俘获离子；囚禁离子；离子阱；量子计算；量子计算机,1,1,0,0
材料科学姑苏实验室,2022,8,85,10.625,量子计算；量子计算硬件,量子计算硬件/量子芯片；量子计算系统,qubit；qubits；超导量子比特；超导量子电路；超导量子芯片；量子比特；量子电路；量子芯片；量子计算；量子计算机,8,0,0,0
材料科学姑苏实验室,2023,4,57,14.25,量子计算；量子计算硬件,量子计算硬件/量子芯片；量子计算系统,qubit；qubits；保真度；超导量子比特；超导量子电路；超导量子芯片；量子比特；量子电路；量子芯片；量子计算,4,0,0,0
杜克大学,2020,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
杜塞尔多夫华为技术有限公司,2021,6,45,7.5,量子通信与安全,量子通信与安全,QKD；laser；激光器；量子密钥；量子密钥分发；量子密钥分配；量子相干；量子通信,2,4,0,0
杭州合众数据技术有限公司,2023,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态；量子纠缠,0,0,1,0
杭州图南电子股份有限公司,2022,1,10,10.0,量子通信与安全,量子通信与安全,量子保密通信；量子计算,1,0,0,0
杭州姚生记食品有限公司,2020,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0
杭州希戈科技有限公司,2020,2,25,12.5,量子通信与安全,量子通信与安全,QKD；量子中继；量子密钥；量子密钥分发；量子通信,2,0,0,0
杭州微伽量子科技有限公司,2021,3,27,9.0,量子传感,量子传感器/精密测量,laser；原子干涉；磁光阱；超高真空,2,1,0,0
杭州慧明量子通信技术有限公司,2022,5,49,9.8,量子通信与安全,量子通信与安全,QKD；laser；单光子探测器；激光器；量子密钥；量子密钥分发；量子态,4,1,0,0
杭州电子科技大学,2019,3,15,5.0,量子传感；量子计算,量子计算系统；量子计量/时间频率/PNT候选,原子钟；量子态；量子计算,0,2,0,1
杭州电子科技大学,2020,2,6,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,2
杭州电子科技大学,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子频标,0,0,0,1
杭州蔚领知谱检测技术有限公司,2019,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
杭州谱育科技发展有限公司,2021,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0
