第一申请人,第一申请人地区,第一申请人城市,year,quantum_patent_count,quantum_score_sum,quantum_score_mean,main_categories,chain_positions,matched_terms,high_related_count,medium_related_count,low_related_count,timefreq_candidate_count,first_applicant_types
天津中新药业集团股份有限公司达仁堂制药厂,中国,天津市,2021,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,企业
天津华慧芯科技集团有限公司,中国,天津市,2021,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,1,0,0,企业
天津国投津能发电有限公司,中国,天津,2025,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,企业
天津大学,中国,天津,2024,3,29,9.666666666666666,量子计算硬件,量子计算硬件/量子芯片,离子阱；超导量子比特；量子态；量子比特；量子芯片,1,2,0,0,学校
天津大学,中国,天津,2025,2,20,10.0,量子传感,其他量子相关/待复核；量子传感器/精密测量,量子信息；量子比特；量子测量；量子门,1,1,0,0,学校
天津大学,中国,天津市,2021,2,8,4.0,量子基础概念,其他量子相关/待复核,叠加态；量子态,0,0,2,0,学校
天津大学,中国,天津市,2022,2,9,4.5,量子传感；量子基础概念,其他量子相关/待复核；量子传感器/精密测量,量子测量；量子纠缠,0,1,1,0,学校
天津市城市规划设计研究总院有限公司,中国,天津市,2022,1,10,10.0,量子通信与安全,量子通信与安全,量子信息；量子密钥；量子密钥分发,1,0,0,0,企业
天津市城市规划设计研究总院有限公司,中国,天津市,2023,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,企业
天津市鹰泰利安康医疗科技有限责任公司,中国,天津,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,量子相干,0,0,1,0,"企业,企业"
天津师范大学,中国,天津市,2022,1,7,7.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发；量子态,0,1,0,0,学校
天津师范大学,中国,天津市,2023,1,5,5.0,量子通信与安全,量子通信与安全,量子网络,0,1,0,0,学校
天津归一科技有限公司,中国,天津,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态；量子纠缠,0,0,1,0,企业
天津提尔科技有限公司,中国,天津,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态,0,0,1,0,企业
天津格兰特利海洋工程装备有限公司,中国,天津,2025,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1,企业
天津领芯科技发展有限公司,中国,天津,2024,1,10,10.0,量子通信与安全,量子通信与安全,量子保密通信；量子密钥；量子密钥分发,1,0,0,0,企业
天津领芯科技发展有限公司,中国,天津市,2024,1,10,10.0,量子通信与安全,量子通信与安全,量子保密通信；量子密钥；量子密钥分发,1,0,0,0,企业
天维讯达(四川)科技有限公司,中国,成都,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,量子纠缠,0,0,1,0,"企业,企业,机关团体,机关团体,机关团体"
天翼云科技有限公司,中国,北京,2025,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,企业
天翼云科技有限公司,中国,北京市,2022,1,5,5.0,量子通信与安全,量子通信与安全,QKD；量子密钥；量子密钥分发,0,1,0,0,企业
天翼安全科技有限公司,中国,北京,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,企业
天翼物联科技有限公司,中国,广州市,2023,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,企业
太原向明智控科技有限公司,中国,太原,2024,1,9,9.0,量子计算,量子计算系统,叠加态；量子叠加；量子比特,1,0,0,0,企业
太原山互科技有限公司,中国,太原市,2023,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,企业
太原师范学院,中国,晋中,2024,1,16,16.0,量子通信与安全,量子通信与安全,激光器；量子保密通信；量子网络；量子计算,1,0,0,0,学校
太原师范学院,中国,晋中,2025,1,10,10.0,量子通信与安全,量子通信与安全,激光器；量子态；量子通信,1,0,0,0,学校
太原师范学院,中国,晋中市,2022,2,11,5.5,量子传感,上游材料与核心部件；其他量子相关/待复核,激光器；量子信息,0,2,0,0,学校
太原师范学院,中国,晋中市,2023,1,9,9.0,量子传感,其他量子相关/待复核,量子信息；量子态,1,0,0,0,学校
太原理工大学,中国,太原,2024,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,学校
太原理工大学,中国,太原市,2021,2,15,7.5,量子计算；量子通信与安全,量子计算系统；量子通信与安全,量子计算；量子通信,1,1,0,0,学校
太原理工大学,中国,太原市,2022,3,22,7.333333333333333,量子传感；量子基础概念；量子计算硬件,其他量子相关/待复核；量子传感器/精密测量；量子计算硬件/量子芯片,光调制器；光量子计算；单光子探测器；激光器；磁光阱；量子态；量子芯片；量子计算,1,1,1,0,学校
太原理工大学,中国,太原市,2023,2,9,4.5,量子基础概念；量子通信与安全,其他量子相关/待复核；量子通信与安全,量子态；量子通信,0,1,1,0,学校
太原理工大学,中国,晋中,2024,1,15,15.0,量子通信与安全,量子通信与安全,量子精密测量；量子计算；量子通信,1,0,0,0,学校
太原理工大学,中国,晋中,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0,学校
央美人工智能科技雄安有限公司,中国,保定,2025,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,企业
奇瑞汽车股份有限公司,中国,芜湖,2025,2,10,5.0,量子通信与安全,量子通信与安全,量子密钥,0,2,0,0,企业
奥为电子科技(南京)有限公司,中国,南京市,2023,1,5,5.0,量子传感,量子传感器/精密测量,NV色心；金刚石NV色心,0,1,0,0,企业
奥为科技(南京)有限公司,中国,南京,2025,1,9,9.0,量子计算,量子计算系统,叠加态；量子比特,1,0,0,0,企业
奥兰治,法国,,2024,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,个人
如般量子科技有限公司,中国,绍兴,2024,12,95,7.916666666666667,量子计算；量子通信与安全,量子计算系统；量子通信与安全,量子保密通信；量子密钥；量子密钥分发；量子计算；量子计算机；量子通信,6,6,0,0,企业
如般量子科技有限公司,中国,绍兴,2025,12,80,6.666666666666667,量子计算；量子通信与安全,量子计算系统；量子通信与安全,QKD；量子保密通信；量子密钥；量子密钥分发；量子计算；量子计算机；量子通信,4,8,0,0,"企业；企业,企业"
如般量子科技有限公司,中国,绍兴市,2021,59,370,6.271186440677966,量子计算；量子通信与安全,量子计算系统；量子通信与安全,QKD；量子密钥；量子网络；量子计算；量子计算机；量子通信,13,46,0,0,企业
如般量子科技有限公司,中国,绍兴市,2022,21,135,6.428571428571429,量子计算；量子通信与安全,量子计算系统；量子通信与安全,QKD；量子密钥；量子网络；量子计算；量子计算机；量子通信,5,16,0,0,企业
如般量子科技有限公司,中国,绍兴市,2023,47,337,7.170212765957447,量子计算；量子通信与安全,量子计算系统；量子通信与安全,QKD；量子保密通信；量子密钥；量子密钥分发；量子计算；量子计算机；量子通信；非对称密码,15,32,0,0,企业
姜年权,中国,温州市,2021,1,16,16.0,量子计算,量子计算系统,保真度；量子态；量子比特；量子计算；量子计算机,1,0,0,0,个人
威海东舟医疗器械股份有限公司,中国,威海市,2023,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,企业
威海双城电气有限公司,中国,威海,2024,1,20,20.0,量子通信与安全,量子通信与安全,量子优化；量子态；量子机器学习；量子测量；量子计算；量子通信,1,0,0,0,企业
季华实验室,中国,佛山,2025,1,5,5.0,量子计算,量子计算系统,量子比特,0,1,0,0,科研单位
季华实验室,中国,佛山市,2022,1,5,5.0,量子通信与安全,量子通信与安全,量子通信,0,1,0,0,科研单位
学校法人东京理科大学,日本,,2024,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,学校
宁波亚翔电子科技有限公司,中国,宁波,2024,1,18,18.0,量子传感,量子计算系统,量子信息；量子比特；量子线路；量子计算,1,0,0,0,企业
宁波创源文化发展股份有限公司,中国,宁波,2024,1,5,5.0,量子传感,其他量子相关/待复核,量子信息,0,1,0,0,企业
宁波吉烨方德汽车技术有限公司,中国,宁波,2025,1,15,15.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发；量子比特；量子计算,1,0,0,0,企业
宁波大学,中国,宁波,2024,3,15,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,3,0,0,学校
宁波大学,中国,宁波,2025,4,30,7.5,量子计算；量子计算硬件；量子通信与安全,量子计算硬件/量子芯片；量子计算系统；量子通信与安全,离子阱；量子计算；量子计算机；量子通信；量子门,2,2,0,0,学校
宁波大学,中国,宁波市,2023,2,10,5.0,量子计算硬件,量子计算硬件/量子芯片,囚禁离子；离子阱,0,2,0,0,学校
宁波展通电信设备股份有限公司,中国,宁波,2024,1,14,14.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发；量子态；量子技术,1,0,0,0,企业
宁波德尚机械科技有限公司,中国,宁波,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态；量子纠缠,0,0,1,0,企业
宁波方太厨具有限公司,中国,宁波,2025,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,企业
宁波永耀电力投资集团有限公司,中国,宁波,2025,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,1,0,0,企业
宁波齐芯半导体科技有限公司,中国,宁波,2025,1,19,19.0,量子计算,量子计算系统,量子态；量子比特；量子电路；量子计算；量子计算机,1,0,0,0,企业
安世数擎(杭州)信息科技服务有限公司,中国,杭州,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子通信,0,1,0,0,企业
安庆师范大学,中国,安庆,2024,3,28,9.333333333333334,量子通信与安全,量子通信与安全,光调制器；单光子探测器；激光器；量子密钥；量子密钥分发；量子态,2,1,0,0,学校
安徽一视科技有限公司,中国,合肥市,2022,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0,企业
安徽中烟工业有限责任公司,中国,合肥,2025,2,11,5.5,量子基础概念；量子计算,其他量子相关/待复核；量子计算系统,量子化学；量子相干；量子计算,0,1,1,0,"企业；企业,科研单位"
安徽中科锟铻量子工业互联网有限公司,中国,合肥市,2022,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,1,0,0,企业
安徽中科锟铻量子工业互联网有限公司,中国,合肥市,2023,1,9,9.0,量子通信与安全,量子通信与安全,量子态；量子通信,1,0,0,0,企业
安徽光纤光缆传输技术研究所(中国电子科技集团公司第八研究所),中国,淮南,2024,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0,企业
安徽农业大学,中国,合肥,2025,1,14,14.0,量子计算,量子计算系统,叠加态；量子态；量子比特；量子计算,1,0,0,0,学校
安徽农业大学,中国,合肥市,2023,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1,学校
安徽冠盾科技有限公司,中国,合肥,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,企业
安徽创瑞技术股份有限公司,中国,合肥,2025,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0,企业
安徽医科大学第一附属医院,中国,合肥,2024,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,机关团体
安徽华典大数据科技有限公司,中国,合肥,2024,1,10,10.0,量子传感,量子计算系统,量子信息；量子计算,1,0,0,0,企业
安徽华典大数据科技有限公司,中国,合肥市,2023,3,19,6.333333333333333,量子计算；量子通信与安全,量子计算系统；量子通信与安全,量子密钥；量子密钥分发；量子态；量子计算,1,2,0,0,"企业；企业,学校"
安徽国信通科技有限公司,中国,合肥,2025,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0,企业
安徽国盾量子云数据技术有限公司,中国,宿州,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,企业
安徽国盾量子云数据技术有限公司,中国,宿州,2025,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,企业
安徽国科量子网络有限公司,中国,合肥,2025,2,10,5.0,量子通信与安全,量子通信与安全,量子密钥；量子通信,0,2,0,0,"企业；企业,企业"
安徽墨荷信息技术有限公司,中国,合肥,2025,1,14,14.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发；量子态；量子计算,1,0,0,0,企业
安徽大学,中国,合肥,2024,3,18,6.0,量子基础概念；量子计算,其他量子相关/待复核；量子计算系统,量子态；量子计算；量子计算机；量子门,1,1,1,0,学校
安徽大学,中国,合肥,2025,1,5,5.0,量子通信与安全,量子通信与安全,QKD,0,1,0,0,学校
安徽大学,中国,合肥市,2021,2,13,6.5,量子传感；量子通信与安全,量子计量/时间频率/PNT候选；量子通信与安全,量子密钥；量子密钥分发；量子通信；频率标准,1,0,0,1,学校
安徽大学,中国,合肥市,2022,2,10,5.0,量子计算,量子计算系统,量子比特；量子计算；量子计算机,0,2,0,0,学校
安徽大学,中国,合肥市,2023,1,5,5.0,量子传感,其他量子相关/待复核,量子信息,0,1,0,0,学校
安徽工业大学,中国,马鞍山,2025,1,10,10.0,量子计算,量子计算系统,量子电路；量子计算,1,0,0,0,学校
安徽工程大学,中国,芜湖,2025,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0,学校
安徽师范大学,中国,芜湖市,2023,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,学校
安徽建筑大学,中国,合肥,2024,1,9,9.0,量子计算,量子计算系统,量子态；量子比特,1,0,0,0,学校
安徽建筑大学,中国,合肥市,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,学校
安徽建筑大学,中国,合肥市,2024,1,9,9.0,量子计算,量子计算系统,量子态；量子比特,1,0,0,0,学校
安徽成方量子科技有限公司,中国,合肥,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子通信,0,1,0,0,企业
安徽成方量子科技有限公司,中国,合肥,2025,2,10,5.0,量子通信与安全,量子通信与安全,量子密钥,0,2,0,0,企业
安徽数安系统集成有限公司,中国,合肥,2025,1,10,10.0,量子通信与安全,量子通信与安全,量子密钥；量子通信,1,0,0,0,企业
安徽明生恒卓科技有限公司,中国,阜阳,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,企业
安徽格恩半导体有限公司,中国,六安,2025,1,5,5.0,量子基础概念,上游材料与核心部件,激光器；量子态,0,1,0,0,企业
安徽澄小光智能科技有限公司,中国,合肥,2024,1,5,5.0,量子通信与安全,量子通信与安全,量子保密通信,0,1,0,0,企业
安徽玖邦驱动科技有限公司,中国,宿州市,2023,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态,0,0,1,0,企业
安徽理工大学,中国,合肥市,2022,1,5,5.0,量子计算,量子计算系统,量子比特,0,1,0,0,学校
安徽白鹭电子科技有限公司,中国,合肥市,2023,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1,企业
安徽皖通邮电股份有限公司,中国,合肥市,2021,1,5,5.0,量子通信与安全,量子通信与安全,QKD；量子密钥；量子密钥分发,0,1,0,0,企业
安徽省交通规划设计研究总院股份有限公司,中国,合肥,2025,1,9,9.0,量子传感,量子传感器/精密测量,叠加态；量子叠加；量子态；量子测量,1,0,0,0,企业
安徽省国盛量子科技有限公司,中国,合肥,2024,2,15,7.5,量子传感,量子传感器/精密测量,NV色心；量子传感；量子传感器；量子精密测量,1,1,0,0,企业
安徽省国盛量子科技有限公司,中国,合肥,2025,3,21,7.0,量子传感,量子传感器/精密测量,NV色心；激光器；量子精密测量；金刚石NV色心,1,2,0,0,"企业；企业,企业"
安徽省国盛量子科技有限公司,中国,合肥市,2022,7,59,8.428571428571429,量子传感,量子传感器/精密测量,NV色心；激光器；量子传感；量子传感器；金刚石NV色心,5,2,0,0,企业
