第一申请人,主体类型,省级地区,第一申请人城市标准化,year,quantum_patent_count,quantum_score_sum,quantum_score_mean,main_categories,main_quantum_category,type_review_count
湖南师范大学,高校,湖南,长沙,2021,2,15,7.5,量子通信与安全,量子通信与安全,0
湖南师范大学,高校,湖南,长沙,2022,6,32,5.333333333333333,量子通信与安全；量子传感；量子计算,量子传感,0
湖南师范大学,高校,湖南,长沙,2023,1,3,3.0,量子传感,量子传感,0
湖南师范大学,高校,湖南,长沙,2024,1,3,3.0,量子传感,量子传感,0
湖南师范大学,高校,湖南,长沙,2025,1,4,4.0,量子基础概念,量子基础概念,0
湖南时空信安科技有限公司,企业,湖南,长沙,2023,1,3,3.0,量子传感,量子传感,0
湖南时空信安科技有限公司,企业,湖南,长沙,2024,2,6,3.0,量子传感,量子传感,0
湖南泊序智能测控研究院有限公司,企业,湖南,长沙,2023,1,5,5.0,量子传感,量子传感,0
湖南省时空基准科技有限公司,企业,湖南,长沙,2021,1,3,3.0,量子传感,量子传感,0
湖南省检验检疫科学技术研究院,科研院所,湖南,长沙,2021,1,5,5.0,量子计算硬件,量子计算硬件,0
湖南省通晓信息科技有限公司,企业,湖南,长沙,2025,1,4,4.0,量子基础概念,量子基础概念,0
湖南矩阵电子科技有限公司,企业,湖南,长沙,2024,1,3,3.0,量子传感,量子传感,0
湖南科技大学,高校,湖南,湘潭,2025,3,33,11.0,量子传感；量子计算；量子通信与安全,量子传感,0
湖南科舰能源发展有限公司,企业,湖南,娄底,2025,1,9,9.0,量子计算,量子计算,0
湖南豪瓦特防务科技有限公司,企业,湖南,长沙,2023,1,3,3.0,量子传感,量子传感,0
湖南遥昇通信技术有限公司,企业,湖南,长沙,2024,1,4,4.0,量子计算,量子计算,0
湖南铁路科技职业技术学院,高校,湖南,株洲,2024,1,3,3.0,量子传感,量子传感,0
湖南韶峰应用数学研究院,科研院所,湖南,湘潭,2025,1,10,10.0,量子计算,量子计算,0
湘潭大学,高校,湖南,湘潭,2021,2,20,10.0,量子计算；量子传感,量子计算,0
湘潭大学,高校,湖南,湘潭,2023,1,3,3.0,量子传感,量子传感,0
湘潭大学,高校,湖南,湘潭,2025,2,16,8.0,量子基础概念；量子计算,量子基础概念,0
航天科工(长沙)新材料研究院有限公司,企业,湖南,长沙,2024,1,5,5.0,量子传感,量子传感,0
邵阳学院,高校,湖南,邵阳,2024,3,27,9.0,量子基础概念；量子通信与安全,量子通信与安全,0
邵阳学院,高校,湖南,邵阳,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
长沙量子研发中心有限公司,企业,湖南,长沙,2025,1,5,5.0,量子计算硬件,量子计算硬件,0
长沙金域医学检验实验室有限公司,企业,湖南,长沙,2024,1,5,5.0,量子计算,量子计算,0
高速铁路建造技术国家工程研究中心,科研院所,湖南,长沙,2024,4,25,6.25,量子传感,量子传感,0
高速铁路建造技术国家工程研究中心,科研院所,湖南,长沙,2025,3,20,6.666666666666667,量子传感,量子传感,0
Q CTRL股份有限公司,企业,澳大利亚,,2024,1,5,5.0,量子计算,量子计算,0
Q-CTRL股份有限公司,企业,澳大利亚,,2025,1,5,5.0,量子计算,量子计算,0
硅量子计算私人有限公司,企业,澳大利亚,,2025,1,5,5.0,量子计算,量子计算,0
澳门理工大学,高校,澳门,澳门,2025,1,10,10.0,量子通信与安全,量子通信与安全,0
埃森哲环球解决方案有限公司,企业,爱尔兰,,2024,1,5,5.0,量子计算,量子计算,0
瑞典爱立信有限公司,企业,瑞典,,2025,1,6,6.0,量子计算,量子计算,0
ID量子技术公司,企业,瑞士,,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
QM威尔股份公司,企业,瑞士,,2025,1,19,19.0,量子传感,量子传感,0
斯沃奇集团研究和开发有限公司,企业,瑞士,,2025,1,3,3.0,量子传感,量子传感,0
特拉量子股份公司,企业,瑞士,,2024,2,8,4.0,量子基础概念,量子基础概念,0
通用电气技术有限公司,企业,瑞士,,2024,1,9,9.0,量子通信与安全,量子通信与安全,0
万桥信息技术有限公司,企业,甘肃,兰州,2024,1,10,10.0,量子通信与安全,量子通信与安全,0
中国科学院兰州化学物理研究所,科研院所,甘肃,兰州,2025,1,5,5.0,量子计算,量子计算,0
兰州百源基因技术有限公司,企业,甘肃,兰州,2024,1,14,14.0,量子传感,量子传感,0
兰州空间技术物理研究所,科研院所,甘肃,兰州,2022,2,6,3.0,量子传感,量子传感,0
兰州空间技术物理研究所,科研院所,甘肃,兰州,2023,2,6,3.0,量子传感,量子传感,0
兰州空间技术物理研究所,科研院所,甘肃,兰州,2024,1,3,3.0,量子传感,量子传感,0
兰州空间技术物理研究所,科研院所,甘肃,兰州,2025,5,15,3.0,量子传感,量子传感,0
国网甘肃省电力公司信息通信公司,企业,甘肃,兰州,2022,2,23,11.5,量子通信与安全；量子基础概念,量子通信与安全,0
天水师范学院,高校,甘肃,天水,2022,1,5,5.0,量子传感,量子传感,0
天水师范学院,高校,甘肃,天水,2023,1,6,6.0,量子传感,量子传感,0
天水师范学院,高校,甘肃,天水,2025,1,5,5.0,量子传感,量子传感,0
华侨大学,高校,福建,泉州,2024,4,43,10.75,量子计算；量子通信与安全；量子基础概念,量子计算,0
厦门九华通信设备厂,企业,福建,厦门,2025,1,3,3.0,量子传感,量子传感,0
厦门大学,高校,福建,厦门,2024,2,15,7.5,量子传感；量子计算,量子传感,0
厦门大学,高校,福建,厦门,2025,1,4,4.0,量子基础概念,量子基础概念,0
厦门工学院,高校,福建,厦门,2024,2,8,4.0,量子基础概念,量子基础概念,0
厦门工学院,高校,福建,厦门,2025,2,19,9.5,量子通信与安全,量子通信与安全,0
厦门拾聚科技有限公司,企业,福建,厦门,2025,1,5,5.0,量子计算,量子计算,0
厦门潭宏信息科技有限公司,企业,福建,厦门,2024,1,15,15.0,量子通信与安全,量子通信与安全,0
厦门理工学院,高校,福建,厦门,2025,2,18,9.0,量子传感；量子计算,量子传感,0
厦门美亚亿安信息科技有限公司,企业,福建,厦门,2025,1,4,4.0,量子基础概念,量子基础概念,0
国网信通亿力科技有限责任公司,企业,福建,厦门,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
国网福建省电力有限公司,企业,福建,福州,2021,1,5,5.0,量子通信与安全,量子通信与安全,0
国网福建省电力有限公司,企业,福建,福州,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
国网福建省电力有限公司,企业,福建,福州,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
国网福建省电力有限公司,企业,福建,福州,2025,1,5,5.0,量子计算,量子计算,0
国网福建省电力有限公司信息通信分公司,企业,福建,福州,2023,3,25,8.333333333333334,量子通信与安全,量子通信与安全,0
国网福建省电力有限公司莆田供电公司,企业,福建,莆田,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
国网福建省电力有限公司营销服务中心,企业,福建,福州,2025,1,5,5.0,量子传感,量子传感,0
数字兵符(福州)科技有限公司,企业,福建,福州,2023,2,10,5.0,量子计算,量子计算,0
数字兵符(福州)科技有限公司,企业,福建,福州,2024,2,10,5.0,量子计算,量子计算,0
智慧谷(厦门)物联科技有限公司,企业,福建,厦门,2023,1,9,9.0,量子计算,量子计算,0
泉州市创新电子科技有限公司,企业,福建,泉州,2024,1,5,5.0,量子计算,量子计算,0
泉州市金同信息科技有限公司,企业,福建,泉州,2025,1,4,4.0,量子基础概念,量子基础概念,0
福州创腾信息技术有限公司,企业,福建,福州,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
福州大学,高校,福建,福州,2021,1,10,10.0,量子计算,量子计算,0
福州大学,高校,福建,福州,2022,2,20,10.0,量子计算,量子计算,0
福州大学,高校,福建,福州,2024,4,24,6.0,量子计算；量子传感；量子通信与安全,量子计算,0
福州大学,高校,福建,福州,2025,2,13,6.5,量子计算；量子基础概念,量子计算,0
福州昇宇门控智能科技有限公司,企业,福建,福州,2025,1,5,5.0,量子计算,量子计算,0
福州智元仪器设备有限公司,企业,福建,福州,2025,1,5,5.0,量子计算,量子计算,0
福建佰越科技有限公司,企业,福建,泉州,2025,1,15,15.0,量子计算,量子计算,0
福建农林大学,高校,福建,福州,2023,1,5,5.0,量子计算硬件,量子计算硬件,0
福建北峰通信科技股份有限公司,企业,福建,泉州,2021,1,17,17.0,量子通信与安全,量子通信与安全,0
福建嘉恒信息科技有限公司,企业,福建,福州,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
福建师范大学,高校,福建,福州,2022,1,2,2.0,量子基础概念,量子基础概念,0
福建省泰昌信息技术有限公司,企业,福建,福州,2025,1,4,4.0,量子基础概念,量子基础概念,0
福建睿斯科医疗技术有限公司,企业,福建,泉州,2025,1,5,5.0,量子传感,量子传感,0
科华恒盛股份有限公司,企业,福建,厦门,2021,1,10,10.0,量子通信与安全,量子通信与安全,0
科华数据股份有限公司,企业,福建,厦门,2021,2,10,5.0,量子通信与安全,量子通信与安全,0
章越新,个人,福建,福州,2022,1,4,4.0,量子基础概念,量子基础概念,0
莆田学院,高校,福建,莆田,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
莆田市烛火信息技术有限公司,企业,福建,莆田,2021,1,9,9.0,量子传感,量子传感,0
闽南师范大学,高校,福建,漳州,2024,1,9,9.0,量子计算,量子计算,0
闽江学院,高校,福建,福州,2025,1,14,14.0,量子计算,量子计算,0
DSM营养产品有限责任公司,企业,美国,,2025,1,4,4.0,量子基础概念,量子基础概念,0
IDAC控股公司,企业,美国,,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
ILLUMINA公司,企业,美国,,2024,1,5,5.0,量子计算,量子计算,0
QC韦尔公司,企业,美国,,2024,1,19,19.0,量子计算,量子计算,0
RTQC公司,企业,美国,,2024,1,5,5.0,量子计算,量子计算,0
亚马逊科技公司,企业,美国,,2025,1,20,20.0,量子传感,量子传感,0
加州理工学院,高校,美国,,2025,1,11,11.0,量子传感,量子传感,0
印地安纳大学理事会,高校,美国,,2024,4,20,5.0,量子计算硬件,量子计算硬件,0
印地安纳大学理事会,高校,美国,,2025,3,15,5.0,量子计算硬件,量子计算硬件,0
哈佛学院院长等,高校,美国,,2024,1,12,12.0,量子传感,量子传感,0
国际商业机器公司,企业,美国,,2024,15,97,6.466666666666667,量子计算；量子传感,量子计算,0
国际商业机器公司,企业,美国,,2025,39,297,7.615384615384615,量子计算；量子传感,量子计算,0
布鲁克科学有限公司,企业,美国,,2025,1,5,5.0,量子计算硬件,量子计算硬件,0
希捷科技有限公司,企业,美国,,2024,1,3,3.0,量子传感,量子传感,0
康宁股份有限公司,企业,美国,,2024,2,15,7.5,量子通信与安全,量子通信与安全,0
康宁股份有限公司,企业,美国,,2025,1,10,10.0,量子通信与安全,量子通信与安全,0
微软技术许可有限责任公司,企业,美国,,2024,2,15,7.5,量子计算,量子计算,0
微软技术许可有限责任公司,企业,美国,,2025,14,136,9.714285714285714,量子计算；量子计算硬件,量子计算,0
普赛昆腾公司,企业,美国,,2024,1,12,12.0,量子计算硬件,量子计算硬件,0
有线电视实验室公司,科研院所,美国,,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
爱奥尼克公司,企业,美国,,2024,5,61,12.2,量子计算；量子计算硬件,量子计算硬件,0
爱奥尼克公司,企业,美国,,2025,6,66,11.0,量子计算；量子计算硬件；量子传感,量子计算硬件,0
科磊股份有限公司,企业,美国,,2025,1,5,5.0,量子计算,量子计算,0
精简自动化有限公司,企业,美国,,2025,1,9,9.0,量子计算硬件,量子计算硬件,0
索菲克斯科技有限责任公司,企业,美国,,2025,1,4,4.0,量子基础概念,量子基础概念,0
耶鲁大学,高校,美国,,2024,1,10,10.0,量子传感,量子传感,0
耶鲁大学,高校,美国,,2025,2,15,7.5,量子传感；量子计算,量子传感,0
腾讯美国有限责任公司,企业,美国,,2025,1,5,5.0,量子计算,量子计算,0
英特尔公司,企业,美国,,2024,2,10,5.0,量子传感,量子传感,0
英特尔公司,企业,美国,,2025,1,5,5.0,量子传感,量子传感,0
莱克公司,企业,美国,,2024,1,5,5.0,量子计算硬件,量子计算硬件,0
萨默费尼根有限公司,企业,美国,,2024,1,5,5.0,量子计算硬件,量子计算硬件,0
谷歌有限责任公司,企业,美国,,2024,23,178,7.739130434782608,量子传感；量子计算硬件；量子计算,量子计算,0
谷歌有限责任公司,企业,美国,,2025,13,136,10.461538461538462,量子计算；量子传感；量子计算硬件,量子计算,0
通用电气公司,企业,美国,,2024,1,3,3.0,量子传感,量子传感,0
量子比特移动与存储有限责任公司,企业,美国,,2025,1,4,4.0,量子基础概念,量子基础概念,0
阿瓦亚管理有限合伙公司,企业,美国,,2024,1,5,5.0,量子计算,量子计算,0
霍尼韦尔国际公司,企业,美国,,2024,2,29,14.5,量子计算；量子传感,量子计算,0
霍尼韦尔国际公司,企业,美国,,2025,4,20,5.0,量子计算；量子计算硬件,量子计算,0
马里兰大学帕克分校,高校,美国,,2024,5,46,9.2,量子计算；量子传感；量子计算硬件,量子计算,0
马里兰大学帕克分校,高校,美国,,2025,2,21,10.5,量子传感；量子计算硬件,量子传感,0
IQM芬兰有限公司,企业,芬兰,,2025,1,5,5.0,量子计算,量子计算,0
京瓷帝基廷公司,企业,芬兰,,2024,2,6,3.0,量子传感,量子传感,0
诺基亚技术有限公司,企业,芬兰,,2025,2,12,6.0,量子计算,量子计算,0
南安普顿大学,高校,英国,,2024,1,5,5.0,量子传感,量子传感,0
南安普顿大学,高校,英国,,2025,1,5,5.0,量子传感,量子传感,0
牛津大学创新有限公司,企业,英国,,2025,1,5,5.0,量子计算,量子计算,0
牛津大学科技创新有限公司,企业,英国,,2025,1,5,5.0,量子计算,量子计算,0
英国电讯有限公司,企业,英国,,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
英国电讯有限公司,企业,英国,,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
英国质谱公司,企业,英国,,2024,2,10,5.0,量子计算硬件,量子计算硬件,0
量子运动科技有限公司,企业,英国,,2024,2,8,4.0,量子传感,量子传感,0
量子运动科技有限公司,企业,英国,,2025,1,3,3.0,量子传感,量子传感,0
埃因霍温科技大学,高校,荷兰,,2024,1,6,6.0,量子传感,量子传感,0
西藏大学,高校,西藏,拉萨,2023,1,5,5.0,量子计算,量子计算,0
贵州交通职业技术学院,高校,贵州,贵阳,2025,1,9,9.0,量子传感,量子传感,0
贵州大学,高校,贵州,贵阳,2023,2,10,5.0,量子通信与安全,量子通信与安全,0
贵州大学,高校,贵州,贵阳,2025,2,14,7.0,量子通信与安全；量子计算,量子通信与安全,0
贵州射电天文台,科研院所,贵州,贵阳,2022,1,3,3.0,量子传感,量子传感,0
贵州民族大学,高校,贵州,贵阳,2025,1,4,4.0,量子基础概念,量子基础概念,0
贵州电网有限责任公司,企业,贵州,贵阳,2023,1,5,5.0,量子传感,量子传感,0
贵州电网有限责任公司,企业,贵州,贵阳,2025,3,25,8.333333333333334,量子计算；量子通信与安全,量子通信与安全,0
